condition	name	pvalue	X	combinedScore	enrichedSubstrates	zscore
A549_EGF_BIBF1120	PRKCA	3.04034158407727e-05	37	0	['AKT1', 'JUN', 'CRYAB', 'STAT3', 'SQSTM1', 'NFE2L2', 'STUB1', 'TP53', 'HNF4A', 'RELA', 'VDR', 'CAV1', 'HMGA1', 'BHLHE40', 'GSK3B', 'RB1', 'HOXA9', 'MYC', 'CDKN1A', 'NCOR2', 'NCOR1', 'AHR', 'CEBPB', 'SMAD3', 'ESR1']	0
A549_EGF_BIBF1120	TBK1	4.7182452791148e-05	38	0	['AKT1', 'IRF7', 'SQSTM1', 'RELA', 'STAT3', 'ESR1', 'CALM1']	0
A549_EGF_BIBF1120	PIM1	4.79122293004757e-05	39	0	['CDKN1A', 'MYC', 'SKP2', 'UHRF1', 'FOXO3', 'RELA']	0
A549_EGF_BIBF1120	PRKDC	5.00703956400758e-05	40	0	['MYC', 'AKT1', 'SKP2', 'TP53', 'CDKN1A', 'HSP90AA1', 'RELA', 'MAPK8']	0
A549_EGF_BIBF1120	IKBKE	5.08460466159181e-05	41	0	['AKT1', 'BTRC', 'IRF7', 'FOXO3', 'RELA', 'ESR1', 'CALM1']	0
A549_EGF_BIBF1120	CSNK1A1	5.47397108901882e-05	42	0	['CDKN1A', 'SQSTM1', 'TP53', 'KPNB1', 'FOXO1', 'RELA', 'MDM4']	0
A549_EGF_BIBF1120	CDK5	6.75622879683643e-05	43	0	['RB1', 'MYC', 'TP53', 'DNMT1', 'FOXO1', 'NFE2L2', 'GSK3B', 'CDKN1A', 'STAT3', 'STUB1']	0
A549_EGF_BIBF1120	CDK9	6.86799008405194e-05	44	0	['RB1', 'NCOA2', 'SMAD1', 'SMAD3', 'TP53']	0
A549_EGF_BIBF1120	MAPK9	9.55607381037565e-05	45	0	['CDKN1A', 'MYC', 'TP53', 'FOXO4', 'JUN', 'STAT3', 'BHLHE40']	0
A549_EGF_BIBF1120	RAF1	0.000158995036466327	46	0	['RB1', 'MYC', 'AKT1', 'TP53', 'ESR1', 'HSP90AA1', 'PARP1', 'MAPK7']	0
A549_EGF_BIBF1120	DNA-PK	0.000212914264890279	47	0	['HSP90AA1', 'JUN', 'TP53']	0
A549_EGF_BIBF1120	CHEK1	0.000218262131235083	48	0	['RB1', 'SOX2', 'TRIM28', 'MYC', 'SKP2', 'TP53', 'EZH2', 'CDKN1A', 'NELFE', 'MDM4']	0
A549_EGF_BIBF1120	PRKACA	0.000225677338196616	49	0	['JUN', 'CRYAB', 'STAT3', 'FOXO3', 'HSP90AA1', 'UHRF1', 'TP53', 'HNF4A', 'NCOA3', 'RELA', 'VDR', 'CAV1', 'BHLHE40', 'GSK3B', 'RB1', 'MYC', 'SNAI1', 'CDKN1A', 'NCOR2', 'NCOR1', 'CEBPB', 'SMAD4', 'SMAD3', 'ESR1', 'SMAD7']	0
A549_EGF_BIBF1120	PRKAA1	0.000265297181539419	50	0	['RB1', 'SQSTM1', 'TP53', 'FOXO3', 'FOXO1', 'NFE2L2', 'HNF4A']	0
A549_EGF_BIBF1120	MAP2K3	0.000302439318583801	51	0	['SMAD2', 'SMAD1', 'SMAD4', 'SMAD3', 'SMURF1']	0
A549_EGF_BIBF1120	CHEK2	0.000330368896909522	52	0	['RB1', 'TRIM28', 'TP53', 'PML', 'MDM4']	0
A549_EGF_BIBF1120	MTOR	0.000364394255290827	53	0	['MYC', 'AKT1', 'SQSTM1', 'DNMT1', 'JUN', 'ESR1', 'STAT3']	0
A549_EGF_BIBF1120	RPS6KA1	0.000392120586636111	54	0	['GSK3B', 'TP53', 'CEBPB', 'MAPK7', 'JUN', 'ESR1']	0
A549_EGF_BIBF1120	AURORAA	0.00044393631424206	55	0	['GSK3B', 'AKT1', 'NCOA3', 'NCOR1', 'TP53', 'HDAC3']	0
A549_EGF_BIBF1120	UHMK1	0.00047791793889074	56	0	['SMAD2', 'SMAD1', 'SMAD4', 'SMURF1']	0
A549_EGF_BIBF1120	CDK3	0.000601129471550533	57	0	['RB1', 'CDKN1A', 'JUN', 'ESR1']	0
A549_EGF_BIBF1120	ACTR2B	0.000835557237669714	58	0	['SMAD2', 'SMAD3', 'NCOA3']	0
A549_EGF_BIBF1120	PKD1	0.00083978677785815	59	0	['XPO1', 'TP53', 'MAPK9', 'MAPK8', 'JUN']	0
A549_EGF_BIBF1120	CK2A2	0.000899548506009556	60	0	['MYC', 'HSP90AA1', 'HDAC2', 'RELA', 'JUN']	0
A549_EGF_BIBF1120	SRC	0.000981877219556033	61	0	['RB1', 'MYC', 'AKT1', 'JUN', 'CDKN1A', 'STAT3', 'CEBPB', 'TP53', 'CALM1', 'HNF4A', 'SMAD3', 'CAV1', 'ESR1', 'SMAD7']	0
A549_EGF_BIBF1120	RET	0.00110440179204167	62	0	['MAPK9', 'MAPK8', 'AKT1', 'STAT3']	0
A549_EGF_BIBF1120	ALK	0.00110440179204167	63	0	['RELA', 'HSP90AA1', 'STAT3', 'TP53']	0
A549_EGF_BIBF1120	DYRK2	0.00132301468681148	64	0	['MYC', 'JUN', 'STAT3', 'TP53']	0
A549_EGF_BIBF1120	PDHK1	0.0014982509229155	65	0	['GSK3B', 'AKT1', 'HSP90AA1', 'FOXO3', 'FOXO1']	0
A549_EGF_BIBF1120	PKR	0.00170511958984821	66	0	['HSP90AA1', 'STAT3', 'IRF7', 'TP53']	0
A549_EGF_BIBF1120	CSNK1D	0.00215787690671278	67	0	['DNMT1', 'UHRF1', 'NCOA3', 'TP53']	0
A549_EGF_BIBF1120	NLK	0.00215787690671278	68	0	['FOXO1', 'HNF4A', 'SMAD4', 'STAT3']	0
A549_EGF_BIBF1120	IKK-A	0.00253398128626495	69	0	['NCOR2', 'RELA']	0
A549_EGF_BIBF1120	MAPK11	0.00298582729027253	70	0	['TP53', 'JUN', 'ESR1', 'HNF4A', 'CEBPB', 'PML']	0
A549_EGF_BIBF1120	AURKA	0.00303363677273356	71	0	['GSK3B', 'CDKN1A', 'TP53', 'ESR1', 'SKI']	0
A549_EGF_BIBF1120	GSK3A	0.00308638263931753	72	0	['MYC', 'AKT1', 'CEBPA', 'CEBPB']	0
A549_EGF_BIBF1120	MAP2K4	0.00330020010183876	73	0	['AKT1', 'DAXX', 'MAPK9', 'MAPK8']	0
A549_EGF_BIBF1120	NIK	0.00335395652118898	74	0	['CEBPB', 'TP53']	0
A549_EGF_BIBF1120	CK1ALPHA	0.00350760133326316	75	0	['RB1', 'GSK3B', 'TP53', 'JUN', 'MDM4']	0
A549_EGF_BIBF1120	MAPK10	0.00425648315974464	76	0	['CDKN1A', 'MYC', 'JUN', 'BHLHE40']	0
A549_EGF_BIBF1120	PKCALPHA	0.00434144834336986	77	0	['MYC', 'TP53', 'CAV1', 'GSK3B', 'MAPK7', 'KLF5']	0
A549_EGF_BIBF1120	CDK8	0.004929926285074	78	0	['SMAD1', 'SMAD3', 'STAT3']	0
A549_EGF_BIBF1120	CDK6	0.00539609719239082	79	0	['RB1', 'CEBPA', 'CDKN1A']	0
A549_EGF_BIBF1120	TGFBR1	0.00569482493344535	80	0	['IRF7', 'OTUB1', 'SMAD2', 'SMURF1']	0
A549_EGF_BIBF1120	CSNK2A2	0.00590991567795929	81	0	['SOX2', 'MYC', 'TP53', 'JUN', 'CDKN1A', 'NELFE']	0
A549_EGF_BIBF1120	MAP3K7	0.00594398408779252	82	0	['SQSTM1', 'SMAD3', 'SMURF1', 'CALM1', 'HSP90AA1']	0
A549_EGF_BIBF1120	CK1GAMMA1	0.00644501830484875	83	0	['TP53', 'FOXO1']	0
A549_EGF_BIBF1120	EGFR	0.0065862928509787	84	0	['JUN', 'CAV1', 'ESR1', 'CALM1', 'CDKN1A', 'HSP90AA1', 'STAT3']	0
A549_EGF_BIBF1120	BMPR1B	0.00752078403923823	85	0	['SMAD2', 'SMAD1', 'IRF7']	0
A549_EGF_BIBF1120	MAP3K5	0.00874370273806526	86	0	['CDKN1A', 'MAPK8', 'DAXX']	0
A549_EGF_BIBF1120	JNK3	0.00900763967976256	87	0	['JUN', 'TP53']	0
A549_EGF_BIBF1120	ERBB2	0.00938368093004485	88	0	['ESR1', 'HSP90AA1', 'NCOA3', 'NCOR1', 'STAT3']	0
A549_EGF_BIBF1120	MAP2K1	0.0103863015183738	89	0	['GSK3B', 'MYC', 'MAPK8', 'STAT3']	0
A549_EGF_BIBF1120	BRD2	0.0104325229178727	90	0	['KDM5A', 'RB1']	0
A549_EGF_BIBF1120	PRKAA2	0.0122864054680572	91	0	['FOXO3', 'PARP1', 'TP53']	0
A549_EGF_BIBF1120	DYRK1A	0.0130798310496074	92	0	['FOXO1', 'SIRT1', 'TP53']	0
A549_EGF_BIBF1120	RPS6KA5	0.0130798310496074	93	0	['RELA', 'TRIM28', 'STAT3']	0
A549_EGF_BIBF1120	INSR	0.0134588897247642	94	0	['TP53', 'JUN', 'CAV1', 'HMGA1']	0
A549_EGF_BIBF1120	PKCIOTA	0.0156327751540892	95	0	['RELA', 'HSP90AA1', 'SQSTM1']	0
A549_EGF_BIBF1120	PAK4	0.0194436422567996	96	0	['TP53', 'MAPK7', 'ESR1']	0
A549_EGF_BIBF1120	IKBKB	0.0204767345772275	97	0	['PARP1', 'FOXO3', 'RELA', 'CALM1']	0
A549_EGF_BIBF1120	FOXO3	0.0223745071978907	98	0	['AKT1']	0
A549_EGF_BIBF1120	TRIM33	0.0223745071978907	99	0	['SMAD4']	0
A549_EGF_BIBF1120	LYK5	0.0223745071978907	100	0	['SMAD4']	0
A549_EGF_BIBF1120	PIKFYVE	0.0223745071978907	101	0	['AKT1']	0
A549_EGF_BIBF1120	ACVR2B	0.0228804657653673	102	0	['FOXH1', 'AKT1']	0
A549_EGF_BIBF1120	PKA-A	0.0249868258956204	103	0	['GSK3B', 'RELA']	0
A549_EGF_BIBF1120	CK1DELTA	0.0260394547772222	104	0	['TP53', 'FOXO1', 'MDM4']	0
A549_EGF_BIBF1120	MERTK	0.0317539430573172	105	0	['STAT3', 'AKT1']	0
A549_EGF_BIBF1120	AKT2	0.033689913490806	106	0	['GSK3B', 'FOXO4', 'ESR1']	0
A549_EGF_BIBF1120	NUAK1	0.0341526524473888	107	0	['CDKN1A', 'TP53']	0
A549_EGF_BIBF1120	GRK5	0.0341526524473888	108	0	['SMAD1', 'TP53']	0
A549_EGF_BIBF1120	PIM2	0.036619773993426	109	0	['CDKN1A', 'MYC']	0
A549_EGF_BIBF1120	EPHA8	0.036619773993426	110	0	['FOXH1', 'SMARCA4']	0
A549_EGF_BIBF1120	VRK1	0.0391535016532134	111	0	['JUN', 'TP53']	0
A549_EGF_BIBF1120	MOK	0.0391535016532134	112	0	['MYC', 'JUN']	0
A549_EGF_BIBF1120	SGK1	0.0408610903631845	113	0	['FOXO3', 'FOXO1', 'MAPK7']	0
A549_EGF_BIBF1120	PLK1	0.0410209819898693	114	0	['MYC', 'TP53', 'CDKN1A', 'XPO1', 'SUZ12', 'YY1', 'FOXO3']	0
A549_EGF_BIBF1120	CK1EPSILON	0.0417520605737148	115	0	['FOXO1', 'TP53']	0
A549_EGF_BIBF1120	MAPKAPK2	0.0439288058885019	116	0	['TRIM28', 'AKT1', 'TP53']	0
A549_EGF_BIBF1120	BTK	0.0439288058885019	117	0	['TP53', 'JUN', 'CAV1']	0
A549_EGF_BIBF1120	MAPK7	0.047136725962758	118	0	['MAPK7', 'PML']	0
A549_EGF_BIBF1120	PAK1	0.0483192108817588	119	0	['AKT1', 'FOXO1', 'ESR1', 'SNAI1']	0
A549_EGF_BIBF1120	PRKACB	0.0499194345472223	120	0	['CDKN1A', 'CAV1']	0
A549_EGF_BIBF1120	EEF2K	0.0499194345472223	121	0	['MAPK9', 'MAPK8']	0
A549_EGF_BIBF1120	LATS2	0.0499194345472223	122	0	['CDKN1A', 'SNAI1']	0
A549_EGF_BIBF1120	CAMK2D	0.0499194345472223	123	0	['GSK3B', 'SMAD4']	0
A549_EGF_BIBF1120	LRRK2	0.0527601777366944	124	0	['AKT1', 'TP53']	0
A549_EGF_BIBF1120	AXL	0.0527601777366944	125	0	['AKT1', 'STAT3']	0
A549_EGF_BIBF1120	ATR	0.0532594599839034	126	0	['DAXX', 'TP53', 'SP1', 'PML']	0
A549_EGF_BIBF1120	PRKD1	0.0537995994263597	127	0	['AKT1', 'JUN', 'SNAI1']	0
A549_EGF_BIBF1120	MAPK13	0.0555402694156491	128	0	['SQSTM1', 'TP53', 'JUN']	0
A549_EGF_BIBF1120	MAPKAPK5	0.0556573298289756	129	0	['FOXO3', 'TP53']	0
A549_EGF_BIBF1120	CAMK2A	0.0571393411706332	130	0	['MYC', 'SMAD2', 'CDKN1A', 'NCOR2']	0
A549_EGF_BIBF1120	CDK7	0.0573077287467197	131	0	['TP53', 'SMAD1', 'ESR1']	0
A549_EGF_BIBF1120	PAK2	0.0591017738788466	132	0	['MYC', 'SMAD2', 'JUN']	0
A549_EGF_BIBF1120	DAPK3	0.0616145000934992	133	0	['CDKN1A', 'TP53']	0
A549_EGF_BIBF1120	PKM	0.0656486465101091	134	0	['STAT3']	0
A549_EGF_BIBF1120	PKC-A	0.0665395540229945	135	0	['CDKN1A', 'AHR', 'NFE2L2']	0
A549_EGF_BIBF1120	PKG1CGKI	0.0677785024790528	136	0	['SP1', 'TP53']	0
A549_EGF_BIBF1120	MARK2	0.074137330356115	137	0	['GSK3B', 'PHF1']	0
A549_EGF_BIBF1120	CHK2	0.0761677573821231	138	0	['TP53']	0
A549_EGF_BIBF1120	CHK1	0.0761677573821231	139	0	['TP53']	0
A549_EGF_BIBF1120	PDHK2	0.0761677573821231	140	0	['AKT1']	0
A549_EGF_BIBF1120	HSPB8	0.0761677573821231	141	0	['CRYAB']	0
A549_EGF_BIBF1120	PLK3	0.0773861678697897	142	0	['JUN', 'TP53']	0
A549_EGF_BIBF1120	STK11	0.08067940037458	143	0	['SMAD4', 'TP53']	0
A549_EGF_BIBF1120	MAP2K7	0.08067940037458	144	0	['MAPK9', 'MAPK8']	0
A549_EGF_BIBF1120	RSK-1	0.086569728933251	145	0	['CEBPB']	0
A549_EGF_BIBF1120	MAP3K1	0.0934122634096293	146	0	['ESR1', 'CALM1', 'HSP90AA1', 'STAT3']	0
A549_EGF_BIBF1120	RIPK2	0.0942689746798432	147	0	['HSP90AA1', 'CALM1']	0
A549_EGF_BIBF1120	AURORA-A	0.0968558512778063	148	0	['TP53']	0
A549_EGF_BIBF1120	SGK	0.0968558512778063	149	0	['FOXO3']	0
A549_EGF_BIBF1120	PAK3	0.101295317084817	150	0	['CDKN1A', 'TP53']	0
A549_EGF_BIBF1120	AURKB	0.102086987119273	151	0	['RB1', 'YY1', 'TP53', 'NELFE']	0
A549_EGF_BIBF1120	PRKCG	0.10486193532707	152	0	['GSK3B', 'HSP90AA1']	0
A549_EGF_BIBF1120	TRRAP	0.107027400477278	153	0	['NCOR2']	0
A549_EGF_BIBF1120	LYN	0.10746563033109	154	0	['YY1', 'TRIM28', 'MYC', 'TP53']	0
A549_EGF_BIBF1120	PRKCI	0.108462554368295	155	0	['SP1', 'EZH2']	0
A549_EGF_BIBF1120	TTK	0.116724434465692	156	0	['TP53', 'XPO1', 'HSP90AA1']	0
A549_EGF_BIBF1120	PKC-Z	0.117085638694902	157	0	['RELA']	0
A549_EGF_BIBF1120	CAMKIV	0.117085638694902	158	0	['RELA']	0
A549_EGF_BIBF1120	STK17A	0.117085638694902	159	0	['TP53']	0
A549_EGF_BIBF1120	CK1-A	0.117085638694902	160	0	['FOXO1']	0
A549_EGF_BIBF1120	PKCTHETA	0.119456577592386	161	0	['AKT1', 'MAPK8']	0
A549_EGF_BIBF1120	JAK2	0.123181470006498	162	0	['STAT3', 'EZH2']	0
A549_EGF_BIBF1120	TP53RK	0.127031814341819	163	0	['TP53']	0
A549_EGF_BIBF1120	RIPK3	0.136752154858891	164	0	['DAXX', 'CALM1', 'HSP90AA1']	0
A549_EGF_BIBF1120	PDGFRALPHA	0.136867162230173	165	0	['CAV1']	0
A549_EGF_BIBF1120	ERBB3	0.146086569269048	166	0	['HNF4A', 'AKT1']	0
A549_EGF_BIBF1120	P70S6K	0.146592903717363	167	0	['AKT1']	0
A549_EGF_BIBF1120	DMPK1	0.146592903717363	168	0	['CRYAB']	0
A549_EGF_BIBF1120	PKC-D	0.165720386495165	169	0	['STAT3']	0
A549_EGF_BIBF1120	MAP3K8	0.173799037509319	170	0	['HSP90AA1', 'CALM1']	0
A549_EGF_BIBF1120	TAF1	0.17512450452316	171	0	['TP53']	0
A549_EGF_BIBF1120	PRKG1	0.177827460153297	172	0	['CDKN1A', 'SMAD7']	0
A549_EGF_BIBF1120	TRKA	0.184423769898423	173	0	['SQSTM1']	0
A549_EGF_BIBF1120	RPS6KB1	0.185927755329304	174	0	['GSK3B', 'ESR1']	0
A549_EGF_BIBF1120	HIPK4	0.19361933883725	175	0	['TP53']	0
A549_EGF_BIBF1120	TAOK1	0.19361933883725	176	0	['GSK3B']	0
A549_EGF_BIBF1120	ROR2	0.19361933883725	177	0	['KPNB1']	0
A549_EGF_BIBF1120	RPS6KA6	0.19361933883725	178	0	['XPO1']	0
A549_EGF_BIBF1120	MAST1	0.19361933883725	179	0	['AKT1']	0
A549_EGF_BIBF1120	POMK	0.19361933883725	180	0	['AKT1']	0
A549_EGF_BIBF1120	PDK-1	0.202712354969672	181	0	['AKT1']	0
A549_EGF_BIBF1120	CDKL2	0.202712354969672	182	0	['CALM1']	0
A549_EGF_BIBF1120	ROR1	0.202712354969672	183	0	['FOXH1']	0
A549_EGF_BIBF1120	LRRK1	0.202712354969672	184	0	['FOXH1']	0
A549_EGF_BIBF1120	ULK4	0.202712354969672	185	0	['SMURF1']	0
A549_EGF_BIBF1120	MINK1	0.202712354969672	186	0	['SMAD2']	0
A549_EGF_BIBF1120	STK40	0.202712354969672	187	0	['FOXO4']	0
A549_EGF_BIBF1120	MAP4K5	0.202712354969672	188	0	['GSK3B']	0
A549_EGF_BIBF1120	PKDCC	0.202712354969672	189	0	['FOXO4']	0
A549_EGF_BIBF1120	MAST4	0.202712354969672	190	0	['SMAD1']	0
A549_EGF_BIBF1120	TYRO3	0.211703949427746	191	0	['AKT1']	0
A549_EGF_BIBF1120	DMPK	0.211703949427746	192	0	['SP1']	0
A549_EGF_BIBF1120	PKMYT1	0.211703949427746	193	0	['SMARCA4']	0
A549_EGF_BIBF1120	CSNK2B	0.211703949427746	194	0	['SNAI1']	0
A549_EGF_BIBF1120	PRKX	0.211703949427746	195	0	['FOXH1']	0
A549_EGF_BIBF1120	MARK4	0.211703949427746	196	0	['SMARCA4']	0
A549_EGF_BIBF1120	SMG1	0.220595241025439	197	0	['TP53']	0
A549_EGF_BIBF1120	PIM3	0.220595241025439	198	0	['PML']	0
A549_EGF_BIBF1120	TRIB3	0.220595241025439	199	0	['FOXH1']	0
A549_EGF_BIBF1120	SGK2	0.220595241025439	200	0	['GSK3B']	0
A549_EGF_BIBF1120	PNCK	0.220595241025439	201	0	['HSP90AA1']	0
A549_EGF_BIBF1120	MAPK15	0.220595241025439	202	0	['JUN']	0
A549_EGF_BIBF1120	AURORAB	0.222939745182327	203	0	['RB1', 'XPO1']	0
A549_EGF_BIBF1120	HIPK1	0.229387336360709	204	0	['DAXX']	0
A549_EGF_BIBF1120	MAP3K6	0.229387336360709	205	0	['MAPK8']	0
A549_EGF_BIBF1120	VRK2	0.229387336360709	206	0	['TP53']	0
A549_EGF_BIBF1120	NEK9	0.229387336360709	207	0	['FOXO4']	0
A549_EGF_BIBF1120	MAP3K10	0.229387336360709	208	0	['TCF3']	0
A549_EGF_BIBF1120	AMPKA2	0.229387336360709	209	0	['FOXO3']	0
A549_EGF_BIBF1120	SIK1	0.229387336360709	210	0	['NCOR2']	0
A549_EGF_BIBF1120	CAMKK2	0.229387336360709	211	0	['AKT1']	0
A549_EGF_BIBF1120	MAP4K4	0.229387336360709	212	0	['SMARCA4']	0
A549_EGF_BIBF1120	MAPK6	0.229387336360709	213	0	['NCOA3']	0
A549_EGF_BIBF1120	WEE1	0.229387336360709	214	0	['HSP90AA1']	0
A549_EGF_BIBF1120	CDK16	0.238081329960739	215	0	['SMARCA4']	0
A549_EGF_BIBF1120	CSNK1G1	0.238081329960739	216	0	['RELA']	0
A549_EGF_BIBF1120	MAP2K5	0.238081329960739	217	0	['MAPK7']	0
A549_EGF_BIBF1120	TTN	0.238081329960739	218	0	['SQSTM1']	0
A549_EGF_BIBF1120	DYRK3	0.238081329960739	219	0	['SIRT1']	0
A549_EGF_BIBF1120	PKCEPSILON	0.239589371302322	220	0	['HSP90AA1', 'SP1']	0
A549_EGF_BIBF1120	PBK	0.246678304418426	221	0	['JUN']	0
A549_EGF_BIBF1120	RPS6KA4	0.246678304418426	222	0	['RELA']	0
A549_EGF_BIBF1120	CAMKK1	0.246678304418426	223	0	['AKT1']	0
A549_EGF_BIBF1120	PAK5	0.246678304418426	224	0	['TCF3']	0
A549_EGF_BIBF1120	MKNK2	0.246678304418426	225	0	['FOXO4']	0
A549_EGF_BIBF1120	EPHB3	0.255179330497516	226	0	['SMARCA4']	0
A549_EGF_BIBF1120	MAPK12	0.256302167464637	227	0	['TP53', 'JUN']	0
A549_EGF_BIBF1120	RPS6KA2	0.263585467282294	228	0	['GSK3B']	0
A549_EGF_BIBF1120	ILK	0.263585467282294	229	0	['AKT1']	0
A549_EGF_BIBF1120	CLK2	0.271897762306814	230	0	['ASXL1']	0
A549_EGF_BIBF1120	RPS6KB2	0.271897762306814	231	0	['GSK3B']	0
A549_EGF_BIBF1120	AKT3	0.280117251654354	232	0	['GSK3B']	0
A549_EGF_BIBF1120	TNK2	0.280117251654354	233	0	['AKT1']	0
A549_EGF_BIBF1120	SGK3	0.280117251654354	234	0	['GSK3B']	0
A549_EGF_BIBF1120	IRAK1	0.280117251654354	235	0	['STAT3']	0
A549_EGF_BIBF1120	JAK3	0.288244960104902	236	0	['EZH2']	0
A549_EGF_BIBF1120	DYRK1B	0.288244960104902	237	0	['CDKN1A']	0
A549_EGF_BIBF1120	BMX	0.288244960104902	238	0	['TP53']	0
A549_EGF_BIBF1120	EPHA1	0.288244960104902	239	0	['FOXH1']	0
A549_EGF_BIBF1120	PTK6	0.288244960104902	240	0	['AKT1']	0
A549_EGF_BIBF1120	CAMK4	0.288244960104902	241	0	['RELA']	0
A549_EGF_BIBF1120	GRK2	0.288244960104902	242	0	['SMAD2']	0
A549_EGF_BIBF1120	PRKCH	0.296281901245066	243	0	['GSK3B']	0
A549_EGF_BIBF1120	PDK1	0.296281901245066	244	0	['AKT1']	0
A549_EGF_BIBF1120	PKN1	0.304229077588146	245	0	['CRYAB']	0
A549_EGF_BIBF1120	NEK6	0.304229077588146	246	0	['STAT3']	0
A549_EGF_BIBF1120	FER	0.304229077588146	247	0	['STAT3']	0
A549_EGF_BIBF1120	DAPK1	0.312087480710463	248	0	['TP53']	0
A549_EGF_BIBF1120	EIF2AK2	0.312087480710463	249	0	['TP53']	0
A549_EGF_BIBF1120	EPHB1	0.319858091338489	250	0	['STAT3']	0
A549_EGF_BIBF1120	STK4	0.319858091338489	251	0	['FOXO3']	0
A549_EGF_BIBF1120	CSK	0.327541879510145	252	0	['PML']	0
A549_EGF_BIBF1120	PAK6	0.335139804639403	253	0	['AKT1']	0
A549_EGF_BIBF1120	FGFR1	0.342652815658867	254	0	['FOXH1']	0
A549_EGF_BIBF1120	ULK1	0.357427839417496	255	0	['SQSTM1']	0
A549_EGF_BIBF1120	SLK	0.371874336892841	256	0	['CAV1']	0
A549_EGF_BIBF1120	PDGFRBETA	0.371874336892841	257	0	['STAT3']	0
A549_EGF_BIBF1120	KIT	0.371874336892841	258	0	['STAT3']	0
A549_EGF_BIBF1120	PKAALPHA	0.372262580778325	259	0	['ESR1', 'RELA']	0
A549_EGF_BIBF1120	ABL2	0.378976652417026	260	0	['CEBPB']	0
A549_EGF_BIBF1120	RIPK1	0.38599953357235	261	0	['PML']	0
A549_EGF_BIBF1120	MET	0.392943858998743	262	0	['PARP1']	0
A549_EGF_BIBF1120	MAP2K6	0.39981049776201	263	0	['FOXH1']	0
A549_EGF_BIBF1120	PTK2	0.413314144004339	264	0	['SUMO1']	0
A549_EGF_BIBF1120	PDPK1	0.419952842449133	265	0	['AKT1']	0
A549_EGF_BIBF1120	MAP3K14	0.431670499597927	266	0	['CALM1', 'STUB1']	0
A549_EGF_BIBF1120	KDR	0.439426391601434	267	0	['NOTCH4']	0
A549_EGF_BIBF1120	FGR	0.445772771094455	268	0	['HSP90AA1']	0
A549_EGF_BIBF1120	ABL	0.482385866780196	269	0	['CAV1']	0
A549_EGF_BIBF1120	PKAGAMMA	0.488251000161011	270	0	['RELA']	0
A549_EGF_BIBF1120	CAMKIIALPHA	0.499784786859949	271	0	['CEBPB']	0
A549_EGF_BIBF1120	TRIM24	0.548585297699056	272	0	['GADD45G']	0
A549_EGF_BIBF1120	LCK	0.567481707550062	273	0	['TP53', 'ESR1']	0
A549_EGF_BIBF1120	TYK2	0.568733543221461	274	0	['STAT3']	0
A549_EGF_BIBF1120	BARK1	0.58799194509617	275	0	['CAV1']	0
A549_EGF_BIBF1120	PRKCE	0.601875240614498	276	0	['STAT3']	0
A549_EGF_BIBF1120	MAP3K3	0.629156786390386	277	0	['CALM1', 'STUB1']	0
A549_EGF_BIBF1120	FYN	0.649092737483811	278	0	['CAV1', 'NFE2L2']	0
A549_EGF_CHIR99021	MAPK14	5.50852499304695e-15	0	0	['JUN', 'NELFE', 'YY1', 'PIM1', 'MSH2', 'SP1', 'NFE2L2', 'RELA', 'GSK3B', 'RB1', 'TRRAP', 'HNRNPU', 'MYC', 'HIF1A', 'HBP1', 'NCOR2', 'NCOR1', 'CEBPB', 'SIAH2', 'XPO1', 'SMAD4', 'SMAD3', 'USP37', 'MAPK8', 'TCF7L2']	0
A549_EGF_CHIR99021	CSNK2A1	2.35135762849347e-14	1	0	['CSNK2A1', 'JUN', 'NELFE', 'SIRT1', 'YY1', 'PIM1', 'MSH2', 'MAX', 'CDC73', 'SUMO1', 'RELA', 'GSK3B', 'RB1', 'TRRAP', 'MYC', 'HIF1A', 'NCOR2', 'NCOR1', 'CEBPB', 'HDAC2', 'HDAC3', 'CEBPD', 'PML', 'SOX2', 'XPO1', 'SMAD4', 'SMAD3', 'USP37', 'RBL1']	0
A549_EGF_CHIR99021	CDK1	2.93193794955428e-13	2	0	['CSNK2A1', 'JUN', 'NELFE', 'SIRT1', 'CCNT1', 'PIM1', 'MSH2', 'SP1', 'NFE2L2', 'CDC73', 'RELA', 'GSK3B', 'TAF1', 'RB1', 'TRRAP', 'HNRNPU', 'MYC', 'HIF1A', 'NCOR2', 'NCOR1', 'CEBPB', 'HDAC2', 'PML', 'SOX2', 'XPO1', 'SMAD4', 'SMAD3', 'RBL1', 'MAPK8']	0
A549_EGF_CHIR99021	HIPK2	1.0646103390188e-11	3	0	['MYC', 'HIF1A', 'SMAD3', 'SIAH2', 'SUMO1', 'PAX6', 'SIRT1', 'NCOR1', 'CEBPB', 'RELA', 'MAPK8', 'PML']	0
A549_EGF_CHIR99021	CK2ALPHA	2.26217038045223e-11	4	0	['RB1', 'MYC', 'JUN', 'NCOR2', 'RELA', 'YY1', 'MAX', 'SP1', 'SUMO1', 'HDAC2', 'HDAC3', 'TCF7L2', 'PML', 'TAF1']	0
A549_EGF_CHIR99021	MAPK1	3.46802328245667e-11	5	0	['RB1', 'MYC', 'CSNK2A1', 'HIF1A', 'JUN', 'NCOR2', 'PIM1', 'SP1', 'CDC73', 'CEBPB', 'CEBPD', 'PML', 'RELA', 'SMAD4', 'SMAD3', 'SMAD7', 'GSK3B', 'MAPK8', 'TCF7L2']	0
